text,label
柯震东是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李健还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下谭咏麟吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王睿卓的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张丰毅是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
巩俐有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
倪妮的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
韩栋是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张彬彬获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
熊梓淇获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张杰的老婆是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张赫宣的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄忆慈的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶世荣是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邓丽欣的属相是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘志宏是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马晓晨的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王姬和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
顾峰的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈骁是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐子珊的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
彭冠英的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张天爱的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨坤是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贺美琦的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张萌都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王珂是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵泳鑫是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
成龙是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
于波是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谭佑铭的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
尹正的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张智尧的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
安又琪获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王杰的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄海冰的前妻是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
左溢都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高梓淇和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁君诺得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
小沈阳的女儿是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐怀钰的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
方力申都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
袁姗姗是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王亦丰是谁的学生,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈柏霖是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张彬彬是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
薛佳凝还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
巫迪文都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谁是郑欣宜的经纪人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎明的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张阳阳的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马伊琍是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王丽坤是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
言承旭的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
阳蕾是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
翁虹是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
乔欣的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟凯是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王乐乐是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张铭恩是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
葛兆恩是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
魏大勋和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶子淳有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张睿是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡依林是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
田翌臣的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汤唯现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
袁弘的老婆是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵丽颖有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑凯是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄少谷得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄誉博有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
大张伟都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
乔洋是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高梓淇的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄海波的师父是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李连杰有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
武艺的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒋劲夫是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张殿菲有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
热依扎·阿里木江的前男友有几个,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李湘的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王茜的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈庭妮的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
平安的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
龚蓓苾是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李宇春的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
史蒂芬妮·乔安妮·安吉丽娜·杰尔马诺塔现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林利豪的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘一麟是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
左立的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘俊麟是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
葛兆恩的爸爸是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
詹子晴的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
萧亚轩的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
秦海璐的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
戚薇的老师是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
和钟欣潼同在一个队的都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈德修是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
井柏然是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱梓骁是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李威的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
车晓的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
唐诗咏是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江一燕都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
韩庚是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
檀健次的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙协志是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张真源的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵本山的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
古力那扎尔·拜合提亚尔的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
严艺丹的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴建飞的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶子淳是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄丽玲还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王智是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
小彩旗的母亲是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张惠妹的妹妹是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何洁是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙红雷还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张卫健有几个前女友,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄小柔是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张睿的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
连晨翔的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谁是周润发的前妻,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谢娜是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑凯还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李晨有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
严爵的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杜淳的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贾斯汀·比伯是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈思诚有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
柏雪的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张一山的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
冯建宇的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
付梦妮的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王灿的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
伍佰的属相是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王铮亮的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱珠的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邓丽君是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈乔恩有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
关喆是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶童是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨洋都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
纪姿含是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
方大同有哪些学生,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒋依依的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贾斯汀·比伯的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
明道的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
万绮雯是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
权振东的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
大张伟的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谢霆锋的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄贯中得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
庞龙是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡定欣是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周传雄是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄子华的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周渝民的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
乔振宇的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林忆莲是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈燃和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
薛凯琪的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
多亮有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴昕的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨丹是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄晓明是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨承熹是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李小璐的父亲是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金润吉得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王浩是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
师洋的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱正廷的队友都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱梓骁的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张殿菲是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高峰是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
倪妮是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高瀚宇是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈辰是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘晓洁是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下张嘉倪吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱胜翊还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张定涵的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何炅的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高云翔是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高胜美的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
万绮雯的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
华晨宇是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄瀞怡的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
符莹是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁静茹有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
六哲现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郝菲尔是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张逸杰有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
甘婷婷有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
严艺丹的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
卢学睿是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒋雅文的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高瀚宇是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何杜娟有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨桐的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江映蓉是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
檀健次得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎诺懿是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张芯瑜的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林忆莲获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
